THEATER,ECHELON,POSTURE,LIN,DODIC,RATE
S,C,A,R95035,A063,0.53
S,C,D,R95035,A063,0.53
S,D,A,R95035,A063,0.39
S,D,D,R95035,A063,0.39
S,D,R,R95035,A063,0.17
S,D,U,R95035,A063,0.15
S,D,S,R95035,A063,0.22
S,D,H,R95035,A063,0.3
S,D,P,R95035,A063,0.39
S,A,H,R95387,A136,0.76
S,A,P,R95387,A136,4.48
S,A,A,R95387,A136,4.48
S,A,D,R95387,A136,4.48
S,A,R,R95387,A136,0.34
S,A,U,R95387,A136,0.34
S,A,S,R95387,A136,0.34
S,B,R,R95387,A136,0.26
S,B,U,R95387,A136,0.26
S,B,S,R95387,A136,0.26
S,B,H,R95387,A136,0.57
S,B,P,R95387,A136,3.36
S,B,A,R95387,A136,3.36
S,B,D,R95387,A136,3.36
S,C,R,R95387,A136,0.19
S,C,U,R95387,A136,0.19
S,C,S,R95387,A136,0.19
S,C,H,R95387,A136,0.43
S,C,P,R95387,A136,2.52
S,C,A,R95387,A136,2.52
S,C,D,R95387,A136,2.52
S,D,A,R95387,A136,1.89
S,D,D,R95387,A136,1.89
S,D,R,R95387,A136,0.14
S,D,U,R95387,A136,0.14
S,D,S,R95387,A136,0.14
S,D,H,R95387,A136,0.32
S,D,P,R95387,A136,1.89
S,A,H,R95422,A136,0.76
S,A,P,R95422,A136,4.48
S,A,A,R95422,A136,4.48
S,A,D,R95422,A136,4.48
S,A,R,R95422,A136,0.34
S,A,U,R95422,A136,0.34
S,A,S,R95422,A136,0.34
S,B,R,R95422,A136,0.26
S,B,U,R95422,A136,0.26
S,B,S,R95422,A136,0.26
S,B,H,R95422,A136,0.57
S,B,P,R95422,A136,3.36
S,B,A,R95422,A136,3.36
S,B,D,R95422,A136,3.36
S,C,R,R95422,A136,0.19
S,C,U,R95422,A136,0.19
S,C,S,R95422,A136,0.19
S,C,H,R95422,A136,0.43
S,C,P,R95422,A136,2.52
S,C,A,R95422,A136,2.52
S,C,D,R95422,A136,2.52
S,D,A,R95422,A136,1.89
S,D,D,R95422,A136,1.89
S,D,R,R95422,A136,0.14
S,D,U,R95422,A136,0.14
S,D,S,R95422,A136,0.14
S,D,H,R95422,A136,0.32
S,D,P,R95422,A136,1.89
S,A,H,R96925,A055,3.18
S,A,P,R96925,A055,21.2
S,A,A,R96925,A055,21.2
S,A,D,R96925,A055,21.2
S,A,R,R96925,A055,0.88
S,A,U,R96925,A055,0.88
S,A,S,R96925,A055,0.88
S,B,R,R96925,A055,0.66
S,B,U,R96925,A055,0.66
S,B,S,R96925,A055,0.66
S,B,H,R96925,A055,2.38
S,B,P,R96925,A055,15.91
S,B,A,R96925,A055,15.91
S,B,D,R96925,A055,15.91
S,C,R,R96925,A055,0.49
S,C,U,R96925,A055,0.49
S,C,S,R96925,A055,0.49
S,C,H,R96925,A055,1.79
S,C,P,R96925,A055,11.94
S,C,A,R96925,A055,11.94
S,C,D,R96925,A055,11.94
S,D,A,R96925,A055,8.95
S,D,D,R96925,A055,8.95
S,D,R,R96925,A055,0.37
S,D,U,R96925,A055,0.37
S,D,S,R96925,A055,0.37
S,D,H,R96925,A055,1.34
S,D,P,R96925,A055,8.95
S,A,H,R97234,A059,2.28
S,A,P,R97234,A059,3.38
S,A,A,R97234,A059,3.38
S,A,D,R97234,A059,3.38
S,A,R,R97234,A059,1.29
S,A,U,R97234,A059,1.08
S,A,S,R97234,A059,1.63
S,B,R,R97234,A059,0.96
S,B,U,R97234,A059,0.81
S,B,S,R97234,A059,1.23
S,B,H,R97234,A059,1.71
S,B,P,R97234,A059,2.54
S,B,A,R97234,A059,2.54
S,B,D,R97234,A059,2.54
S,C,R,R97234,A059,0.72
S,C,U,R97234,A059,0.6
S,C,S,R97234,A059,0.91
S,C,H,R97234,A059,1.28
S,C,P,R97234,A059,1.9
S,C,A,R97234,A059,1.9
S,C,D,R97234,A059,1.9
S,D,A,R97234,A059,1.43
S,D,D,R97234,A059,1.43
S,D,R,R97234,A059,0.54
S,D,U,R97234,A059,0.45
S,D,S,R97234,A059,0.68
S,D,H,R97234,A059,0.96
S,D,P,R97234,A059,1.43
S,A,H,R97234,A063,0.71
S,A,P,R97234,A063,0.94
S,A,A,R97234,A063,0.94
S,A,D,R97234,A063,0.94
S,A,R,R97234,A063,0.42
S,A,U,R97234,A063,0.35
S,A,S,R97234,A063,0.54
S,B,R,R97234,A063,0.31
S,B,U,R97234,A063,0.27
S,B,S,R97234,A063,0.4
S,B,H,R97234,A063,0.53
S,B,P,R97234,A063,0.7
S,B,A,R97234,A063,0.7
S,B,D,R97234,A063,0.7
S,C,R,R97234,A063,0.23
S,C,U,R97234,A063,0.2
S,C,S,R97234,A063,0.3
S,C,H,R97234,A063,0.4
S,C,P,R97234,A063,0.53
S,C,A,R97234,A063,0.53
S,C,D,R97234,A063,0.53
S,D,A,R97234,A063,0.39
S,D,D,R97234,A063,0.39
S,D,R,R97234,A063,0.17
S,D,U,R97234,A063,0.15
S,D,S,R97234,A063,0.22
S,D,H,R97234,A063,0.3
S,D,P,R97234,A063,0.39
S,A,H,S56419,A072,0
S,A,P,S56419,A072,4.41
S,A,A,S56419,A072,4.41
S,A,D,S56419,A072,4.41
S,A,R,S56419,A072,0
S,A,U,S56419,A072,0
S,A,S,S56419,A072,0
S,B,R,S56419,A072,0
S,B,U,S56419,A072,0
S,B,S,S56419,A072,0
S,B,H,S56419,A072,0
S,B,P,S56419,A072,3.31
S,B,A,S56419,A072,3.31
S,B,D,S56419,A072,3.31
S,C,R,S56419,A072,0
S,C,U,S56419,A072,0
S,C,S,S56419,A072,0
S,C,H,S56419,A072,0
S,C,P,S56419,A072,2.48
S,C,A,S56419,A072,2.48
S,C,D,S56419,A072,2.48
S,D,A,S56419,A072,1.86
S,D,D,S56419,A072,1.86
S,D,R,S56419,A072,0
S,D,U,S56419,A072,0
S,D,S,S56419,A072,0
S,D,H,S56419,A072,0
S,D,P,S56419,A072,1.86
S,A,H,S85005,A363,0.29
S,A,P,S85005,A363,2.16
S,A,A,S85005,A363,2.16
S,A,D,S85005,A363,2.16
S,A,R,S85005,A363,0.09
S,A,U,S85005,A363,0.09
S,A,S,S85005,A363,0.09
S,B,R,S85005,A363,0.07
S,B,U,S85005,A363,0.07
S,B,S,S85005,A363,0.07
S,B,H,S85005,A363,0.21
S,B,P,S85005,A363,1.62
S,B,A,S85005,A363,1.62
S,B,D,S85005,A363,1.62
S,C,R,S85005,A363,0.05
S,C,U,S85005,A363,0.05
S,C,S,S85005,A363,0.05
S,C,H,S85005,A363,0.16
S,C,P,S85005,A363,1.21
S,C,A,S85005,A363,1.21
S,C,D,S85005,A363,1.21
S,D,A,S85005,A363,0.91
S,D,D,S85005,A363,0.91
S,D,R,S85005,A363,0.03
S,D,U,S85005,A363,0.03
S,D,S,S85005,A363,0.03
S,D,H,S85005,A363,0.12
S,D,P,S85005,A363,0.91
S,A,H,T00466,PJ04,0.00583
S,A,P,T00466,PJ04,0.008512
S,A,A,T00466,PJ04,0.008512
S,A,D,T00466,PJ04,0.008512
S,A,R,T00466,PJ04,0.002672
S,A,U,T00466,PJ04,0.001894
S,A,S,T00466,PJ04,0.004553
S,B,R,T00466,PJ04,0.002005
S,B,U,T00466,PJ04,0.001421
S,B,S,T00466,PJ04,0.003417
S,B,H,T00466,PJ04,0.004375
S,B,P,T00466,PJ04,0.006387
S,B,A,T00466,PJ04,0.006387
S,B,D,T00466,PJ04,0.006387
S,C,R,T00466,PJ04,0.001504
S,C,U,T00466,PJ04,0.001066
S,C,S,T00466,PJ04,0.002563
S,C,H,T00466,PJ04,0.003282
S,C,P,T00466,PJ04,0.004791
S,C,A,T00466,PJ04,0.004791
S,C,D,T00466,PJ04,0.004791
S,D,A,T00466,PJ04,0.003594
S,D,D,T00466,PJ04,0.003594
S,D,R,T00466,PJ04,0.001128
S,D,U,T00466,PJ04,0.0007998
S,D,S,T00466,PJ04,0.001923
S,D,H,T00466,PJ04,0.002462
S,D,P,T00466,PJ04,0.003594
S,A,H,T05096,PV18,0.18
S,A,P,T05096,PV18,0.28
S,A,A,T05096,PV18,0.28
S,A,D,T05096,PV18,0.28
S,A,R,T05096,PV18,0.01
S,A,U,T05096,PV18,0.002485
S,A,S,T05096,PV18,0.04
S,B,R,T05096,PV18,0.00775
S,B,U,T05096,PV18,0.001864
S,B,S,T05096,PV18,0.03
S,B,H,T05096,PV18,0.13
S,B,P,T05096,PV18,0.21
S,B,A,T05096,PV18,0.21
S,B,D,T05096,PV18,0.21
S,C,R,T05096,PV18,0.005814
S,C,U,T05096,PV18,0.001399
S,C,S,T05096,PV18,0.02
S,C,H,T05096,PV18,0.1
S,C,P,T05096,PV18,0.16
S,C,A,T05096,PV18,0.16
S,C,D,T05096,PV18,0.16
S,D,A,T05096,PV18,0.12
S,D,D,T05096,PV18,0.12
S,D,R,T05096,PV18,0.004361
S,D,U,T05096,PV18,0.001049
S,D,S,T05096,PV18,0.02
S,D,H,T05096,PV18,0.07
S,D,P,T05096,PV18,0.12
S,A,H,T13168,C380,0.49
S,A,P,T13168,C380,1.5
S,A,A,T13168,C380,1.5
S,A,D,T13168,C380,1.5
S,A,R,T13168,C380,0.02
S,A,U,T13168,C380,0
S,A,S,T13168,C380,0.21
S,B,R,T13168,C380,0.01
S,B,U,T13168,C380,0
S,B,S,T13168,C380,0.15
S,B,H,T13168,C380,0.37
S,B,P,T13168,C380,1.13
S,B,A,T13168,C380,1.13
S,B,D,T13168,C380,1.13
S,C,R,T13168,C380,0.01
S,C,U,T13168,C380,0
S,C,S,T13168,C380,0.11
S,C,H,T13168,C380,0.27
S,C,P,T13168,C380,0.84
S,C,A,T13168,C380,0.84
S,C,D,T13168,C380,0.84
S,D,A,T13168,C380,0.63
S,D,D,T13168,C380,0.63
S,D,R,T13168,C380,0.01
S,D,U,T13168,C380,0
S,D,S,T13168,C380,0.08
S,D,H,T13168,C380,0.2
S,D,P,T13168,C380,0.63
S,A,H,T13168,C787,0.2
S,A,P,T13168,C787,0.94
S,A,A,T13168,C787,0.94
S,A,D,T13168,C787,0.94
S,A,R,T13168,C787,0.01
S,A,U,T13168,C787,0
S,A,S,T13168,C787,0.09
S,B,R,T13168,C787,0.0099
S,B,U,T13168,C787,0
S,B,S,T13168,C787,0.07
S,B,H,T13168,C787,0.15
S,B,P,T13168,C787,0.7
S,B,A,T13168,C787,0.7
S,B,D,T13168,C787,0.7
S,C,R,T13168,C787,0.007426
S,C,U,T13168,C787,0
S,C,S,T13168,C787,0.05
S,C,H,T13168,C787,0.11
S,C,P,T13168,C787,0.52
S,C,A,T13168,C787,0.52
S,C,D,T13168,C787,0.52
S,D,A,T13168,C787,0.39
S,D,D,T13168,C787,0.39
S,D,R,T13168,C787,0.005571
S,D,U,T13168,C787,0
S,D,S,T13168,C787,0.04
S,D,H,T13168,C787,0.08
S,D,P,T13168,C787,0.39
S,A,H,T13168,G815,0.23
S,A,P,T13168,G815,0.87
S,A,A,T13168,G815,0.87
S,A,D,T13168,G815,0.87
S,A,R,T13168,G815,0.12
S,A,U,T13168,G815,0.12
S,A,S,T13168,G815,0.12
S,B,R,T13168,G815,0.09
S,B,U,T13168,G815,0.09
S,B,S,T13168,G815,0.09
S,B,H,T13168,G815,0.17
S,B,P,T13168,G815,0.65
S,B,A,T13168,G815,0.65
S,B,D,T13168,G815,0.65
S,C,R,T13168,G815,0.07
S,C,U,T13168,G815,0.07
S,C,S,T13168,G815,0.07
S,C,H,T13168,G815,0.13
S,C,P,T13168,G815,0.49
S,C,A,T13168,G815,0.49
S,C,D,T13168,G815,0.49
S,D,A,T13168,G815,0.36
S,D,D,T13168,G815,0.36
S,D,R,T13168,G815,0.05
S,D,U,T13168,G815,0.05
S,D,S,T13168,G815,0.05
S,D,H,T13168,G815,0.09
S,D,P,T13168,G815,0.36
S,A,H,T13168,G826,0.23
S,A,P,T13168,G826,0.87
S,A,A,T13168,G826,0.87
S,A,D,T13168,G826,0.87
S,A,R,T13168,G826,0.12
S,A,U,T13168,G826,0.12
S,A,S,T13168,G826,0.12
S,B,R,T13168,G826,0.09
S,B,U,T13168,G826,0.09
S,B,S,T13168,G826,0.09
S,B,H,T13168,G826,0.17
S,B,P,T13168,G826,0.65
S,B,A,T13168,G826,0.65
S,B,D,T13168,G826,0.65
S,C,R,T13168,G826,0.07
S,C,U,T13168,G826,0.07
S,C,S,T13168,G826,0.07
S,C,H,T13168,G826,0.13
S,C,P,T13168,G826,0.49
S,C,A,T13168,G826,0.49
S,C,D,T13168,G826,0.49
S,D,A,T13168,G826,0.36
S,D,D,T13168,G826,0.36
S,D,R,T13168,G826,0.05
S,D,U,T13168,G826,0.05
S,D,S,T13168,G826,0.05
S,D,H,T13168,G826,0.09
S,D,P,T13168,G826,0.36
S,A,H,T13169,C508,0.2
S,A,P,T13169,C508,0.94
S,A,A,T13169,C508,0.94
S,A,D,T13169,C508,0.94
S,A,R,T13169,C508,0.01
S,A,U,T13169,C508,0
S,A,S,T13169,C508,0.09
S,B,R,T13169,C508,0.0099
S,B,U,T13169,C508,0
S,B,S,T13169,C508,0.07
S,B,H,T13169,C508,0.15
S,B,P,T13169,C508,0.7
S,B,A,T13169,C508,0.7
S,B,D,T13169,C508,0.7
S,C,R,T13169,C508,0.007426
S,C,U,T13169,C508,0
S,C,S,T13169,C508,0.05
S,C,H,T13169,C508,0.11
S,C,P,T13169,C508,0.52
S,C,A,T13169,C508,0.52
S,C,D,T13169,C508,0.52
S,D,A,T13169,C508,0.39
S,D,D,T13169,C508,0.39
S,D,R,T13169,C508,0.005571
S,D,U,T13169,C508,0
S,D,S,T13169,C508,0.04
S,D,H,T13169,C508,0.08
S,D,P,T13169,C508,0.39
S,A,H,T13169,C524,0.49
S,A,P,T13169,C524,1.5
S,A,A,T13169,C524,1.5
S,A,D,T13169,C524,1.5
S,A,R,T13169,C524,0.02
S,A,U,T13169,C524,0
S,A,S,T13169,C524,0.21
S,B,R,T13169,C524,0.01
S,B,U,T13169,C524,0
S,B,S,T13169,C524,0.15
S,B,H,T13169,C524,0.37
S,B,P,T13169,C524,1.13
S,B,A,T13169,C524,1.13
S,B,D,T13169,C524,1.13
S,C,R,T13169,C524,0.01
S,C,U,T13169,C524,0
S,C,S,T13169,C524,0.11
S,C,H,T13169,C524,0.27
S,C,P,T13169,C524,0.84
S,C,A,T13169,C524,0.84
S,C,D,T13169,C524,0.84
S,D,A,T13169,C524,0.63
S,D,D,T13169,C524,0.63
S,D,R,T13169,C524,0.01
S,D,U,T13169,C524,0
S,D,S,T13169,C524,0.08
S,D,H,T13169,C524,0.2
S,D,P,T13169,C524,0.63
S,A,H,T13169,G815,0.23
S,A,P,T13169,G815,0.86
S,A,A,T13169,G815,0.86
S,A,D,T13169,G815,0.86
S,A,R,T13169,G815,0.12
S,A,U,T13169,G815,0.12
S,A,S,T13169,G815,0.12
S,B,R,T13169,G815,0.09
S,B,U,T13169,G815,0.09
S,B,S,T13169,G815,0.09
S,B,H,T13169,G815,0.17
S,B,P,T13169,G815,0.65
S,B,A,T13169,G815,0.65
S,B,D,T13169,G815,0.65
S,C,R,T13169,G815,0.07
S,C,U,T13169,G815,0.07
S,C,S,T13169,G815,0.07
S,C,H,T13169,G815,0.13
S,C,P,T13169,G815,0.48
S,C,A,T13169,G815,0.48
S,C,D,T13169,G815,0.48
S,D,A,T13169,G815,0.36
S,D,D,T13169,G815,0.36
S,D,R,T13169,G815,0.05
S,D,U,T13169,G815,0.05
S,D,S,T13169,G815,0.05
S,D,H,T13169,G815,0.09
S,D,P,T13169,G815,0.36
S,A,H,T13169,G826,0.23
S,A,P,T13169,G826,0.86
S,A,A,T13169,G826,0.86
S,A,D,T13169,G826,0.86
S,A,R,T13169,G826,0.12
S,A,U,T13169,G826,0.12
S,A,S,T13169,G826,0.12
S,B,R,T13169,G826,0.09
S,B,U,T13169,G826,0.09
S,B,S,T13169,G826,0.09
S,B,H,T13169,G826,0.17
S,B,P,T13169,G826,0.65
S,B,A,T13169,G826,0.65
S,B,D,T13169,G826,0.65
S,C,R,T13169,G826,0.07
S,C,U,T13169,G826,0.07
S,C,S,T13169,G826,0.07
S,C,H,T13169,G826,0.13
S,C,P,T13169,G826,0.48
S,C,A,T13169,G826,0.48
S,C,D,T13169,G826,0.48
S,D,A,T13169,G826,0.36
S,D,D,T13169,G826,0.36
S,D,R,T13169,G826,0.05
S,D,U,T13169,G826,0.05
S,D,S,T13169,G826,0.05
S,D,H,T13169,G826,0.09
S,D,P,T13169,G826,0.36
S,A,H,T13305,C380,0.62
S,A,P,T13305,C380,1.11
S,A,A,T13305,C380,1.11
S,A,D,T13305,C380,1.11
S,A,R,T13305,C380,0.12
S,A,U,T13305,C380,0.09
S,A,S,T13305,C380,0.34
S,B,R,T13305,C380,0.09
S,B,U,T13305,C380,0.07
S,B,S,T13305,C380,0.25
S,B,H,T13305,C380,0.47
S,B,P,T13305,C380,0.82
S,B,A,T13305,C380,0.82
S,B,D,T13305,C380,0.82
S,C,R,T13305,C380,0.06
S,C,U,T13305,C380,0.05
S,C,S,T13305,C380,0.19
S,C,H,T13305,C380,0.35
S,C,P,T13305,C380,0.62
S,C,A,T13305,C380,0.62
S,C,D,T13305,C380,0.62
S,D,A,T13305,C380,0.46
S,D,D,T13305,C380,0.46
S,D,R,T13305,C380,0.05
S,D,U,T13305,C380,0.03
S,D,S,T13305,C380,0.14
S,D,H,T13305,C380,0.26
S,D,P,T13305,C380,0.46
S,A,H,T13305,C787,0.37
S,A,P,T13305,C787,0.7
S,A,A,T13305,C787,0.7
S,A,D,T13305,C787,0.7
S,A,R,T13305,C787,0.06
S,A,U,T13305,C787,0.04
S,A,S,T13305,C787,0.13
S,B,R,T13305,C787,0.04
S,B,U,T13305,C787,0.03
S,B,S,T13305,C787,0.1
S,B,H,T13305,C787,0.27
S,B,P,T13305,C787,0.53
S,B,A,T13305,C787,0.53
S,B,D,T13305,C787,0.53
S,C,R,T13305,C787,0.03
S,C,U,T13305,C787,0.02
S,C,S,T13305,C787,0.07
S,C,H,T13305,C787,0.2
S,C,P,T13305,C787,0.39
S,C,A,T13305,C787,0.39
S,C,D,T13305,C787,0.39
S,D,A,T13305,C787,0.29
S,D,D,T13305,C787,0.29
S,D,R,T13305,C787,0.02
S,D,U,T13305,C787,0.01
S,D,S,T13305,C787,0.05
S,D,H,T13305,C787,0.15
S,D,P,T13305,C787,0.29
S,A,H,T13305,G815,0.23
S,A,P,T13305,G815,0.87
S,A,A,T13305,G815,0.87
S,A,D,T13305,G815,0.87
S,A,R,T13305,G815,0.12
S,A,U,T13305,G815,0.12
S,A,S,T13305,G815,0.12
S,B,R,T13305,G815,0.09
S,B,U,T13305,G815,0.09
S,B,S,T13305,G815,0.09
S,B,H,T13305,G815,0.17
S,B,P,T13305,G815,0.65
S,B,A,T13305,G815,0.65
S,B,D,T13305,G815,0.65
S,C,R,T13305,G815,0.07
S,C,U,T13305,G815,0.07
S,C,S,T13305,G815,0.07
S,C,H,T13305,G815,0.13
S,C,P,T13305,G815,0.49
S,C,A,T13305,G815,0.49
S,C,D,T13305,G815,0.49
S,D,A,T13305,G815,0.36
S,D,D,T13305,G815,0.36
S,D,R,T13305,G815,0.05
S,D,U,T13305,G815,0.05
S,D,S,T13305,G815,0.05
S,D,H,T13305,G815,0.09
S,D,P,T13305,G815,0.36
S,A,H,T13305,G826,0.23
S,A,P,T13305,G826,0.87
S,A,A,T13305,G826,0.87
S,A,D,T13305,G826,0.87
S,A,R,T13305,G826,0.12
S,A,U,T13305,G826,0.12
S,A,S,T13305,G826,0.12
S,B,R,T13305,G826,0.09
S,B,U,T13305,G826,0.09
S,B,S,T13305,G826,0.09
S,B,H,T13305,G826,0.17
S,B,P,T13305,G826,0.65
S,B,A,T13305,G826,0.65
S,B,D,T13305,G826,0.65
S,C,R,T13305,G826,0.07
S,C,U,T13305,G826,0.07
S,C,S,T13305,G826,0.07
S,C,H,T13305,G826,0.13
S,C,P,T13305,G826,0.49
S,C,A,T13305,G826,0.49
S,C,D,T13305,G826,0.49
S,D,A,T13305,G826,0.36
S,D,D,T13305,G826,0.36
S,D,R,T13305,G826,0.05
S,D,U,T13305,G826,0.05
S,D,S,T13305,G826,0.05
S,D,H,T13305,G826,0.09
S,D,P,T13305,G826,0.36
S,A,H,T13374,C508,0.2
S,A,P,T13374,C508,0.94
S,A,A,T13374,C508,0.94
S,A,D,T13374,C508,0.94
S,A,R,T13374,C508,0.01
S,A,U,T13374,C508,0
S,A,S,T13374,C508,0.09
S,B,R,T13374,C508,0.0099
S,B,U,T13374,C508,0
S,B,S,T13374,C508,0.07
S,B,H,T13374,C508,0.15
S,B,P,T13374,C508,0.7
S,B,A,T13374,C508,0.7
S,B,D,T13374,C508,0.7
S,C,R,T13374,C508,0.007426
S,C,U,T13374,C508,0
S,C,S,T13374,C508,0.05
S,C,H,T13374,C508,0.11
S,C,P,T13374,C508,0.52
S,C,A,T13374,C508,0.52
S,C,D,T13374,C508,0.52
S,D,A,T13374,C508,0.39
S,D,D,T13374,C508,0.39
S,D,R,T13374,C508,0.005571
S,D,U,T13374,C508,0
S,D,S,T13374,C508,0.04
S,D,H,T13374,C508,0.08
S,D,P,T13374,C508,0.39
S,A,H,T13374,C524,0.49
S,A,P,T13374,C524,1.5
S,A,A,T13374,C524,1.5
S,A,D,T13374,C524,1.5
S,A,R,T13374,C524,0.02
S,A,U,T13374,C524,0
S,A,S,T13374,C524,0.21
S,B,R,T13374,C524,0.01
S,B,U,T13374,C524,0
S,B,S,T13374,C524,0.15
S,B,H,T13374,C524,0.37
S,B,P,T13374,C524,1.13
S,B,A,T13374,C524,1.13
S,B,D,T13374,C524,1.13
S,C,R,T13374,C524,0.01
S,C,U,T13374,C524,0
S,C,S,T13374,C524,0.11
S,C,H,T13374,C524,0.27
S,C,P,T13374,C524,0.84
S,C,A,T13374,C524,0.84
S,C,D,T13374,C524,0.84
S,D,A,T13374,C524,0.63
S,D,D,T13374,C524,0.63
S,D,R,T13374,C524,0.01
S,D,U,T13374,C524,0
S,D,S,T13374,C524,0.08
S,D,H,T13374,C524,0.2
S,D,P,T13374,C524,0.63
S,A,H,T13374,G815,0.23
S,A,P,T13374,G815,0.86
S,A,A,T13374,G815,0.86
S,A,D,T13374,G815,0.86
S,A,R,T13374,G815,0.12
S,A,U,T13374,G815,0.12
S,A,S,T13374,G815,0.12
S,B,R,T13374,G815,0.09
S,B,U,T13374,G815,0.09
S,B,S,T13374,G815,0.09
S,B,H,T13374,G815,0.17
S,B,P,T13374,G815,0.65
S,B,A,T13374,G815,0.65
S,B,D,T13374,G815,0.65
S,C,R,T13374,G815,0.07
S,C,U,T13374,G815,0.07
S,C,S,T13374,G815,0.07
S,C,H,T13374,G815,0.13
S,C,P,T13374,G815,0.48
S,C,A,T13374,G815,0.48
S,C,D,T13374,G815,0.48
S,D,A,T13374,G815,0.36
S,D,D,T13374,G815,0.36
S,D,R,T13374,G815,0.05
S,D,U,T13374,G815,0.05
S,D,S,T13374,G815,0.05
S,D,H,T13374,G815,0.09
S,D,P,T13374,G815,0.36
S,A,H,T13374,G826,0.23
S,A,P,T13374,G826,0.86
S,A,A,T13374,G826,0.86
S,A,D,T13374,G826,0.86
S,A,R,T13374,G826,0.12
S,A,U,T13374,G826,0.12
S,A,S,T13374,G826,0.12
S,B,R,T13374,G826,0.09
S,B,U,T13374,G826,0.09
S,B,S,T13374,G826,0.09
S,B,H,T13374,G826,0.17
S,B,P,T13374,G826,0.65
S,B,A,T13374,G826,0.65
S,B,D,T13374,G826,0.65
S,C,R,T13374,G826,0.07
S,C,U,T13374,G826,0.07
S,C,S,T13374,G826,0.07
S,C,H,T13374,G826,0.13
S,C,P,T13374,G826,0.48
S,C,A,T13374,G826,0.48
S,C,D,T13374,G826,0.48
S,D,A,T13374,G826,0.36
S,D,D,T13374,G826,0.36
S,D,R,T13374,G826,0.05
S,D,U,T13374,G826,0.05
S,D,S,T13374,G826,0.05
S,D,H,T13374,G826,0.09
S,D,P,T13374,G826,0.36
S,A,H,T39223,A011,3.18
S,A,P,T39223,A011,21.2
S,A,A,T39223,A011,21.2
S,A,D,T39223,A011,21.2
S,A,R,T39223,A011,0.88
S,A,U,T39223,A011,0.88
S,A,S,T39223,A011,0.88
S,B,R,T39223,A011,0.66
S,B,S,T39223,A011,0.66
S,B,H,T39223,A011,2.38
S,B,U,T39223,A011,0.66
S,B,P,T39223,A011,15.91
S,B,A,T39223,A011,15.91
S,B,D,T39223,A011,15.91
S,C,R,T39223,A011,0.49
S,C,U,T39223,A011,0.49
S,C,S,T39223,A011,0.49
S,C,H,T39223,A011,1.79
S,C,P,T39223,A011,11.94
S,C,A,T39223,A011,11.94
S,C,D,T39223,A011,11.94
S,D,A,T39223,A011,8.95
S,D,D,T39223,A011,8.95
S,D,R,T39223,A011,0.37
S,D,U,T39223,A011,0.37
S,D,S,T39223,A011,0.37
S,D,H,T39223,A011,1.34
S,D,P,T39223,A011,8.95
S,A,H,T43078,C379,17.81
S,A,P,T43078,C379,22.67
S,A,A,T43078,C379,22.67
S,A,D,T43078,C379,22.67
S,A,R,T43078,C379,14.04
S,A,U,T43078,C379,9.33
S,A,S,T43078,C379,16.11
S,B,R,T43078,C379,10.53
S,B,S,T43078,C379,12.09
S,B,H,T43078,C379,13.37
S,B,P,T43078,C379,17.01
S,B,U,T43078,C379,7
S,B,A,T43078,C379,17.01
S,B,D,T43078,C379,17.01
S,C,U,T43078,C379,5.25
S,C,R,T43078,C379,7.9
S,C,S,T43078,C379,9.07
S,C,H,T43078,C379,10.03
S,C,P,T43078,C379,12.76
S,C,A,T43078,C379,12.76
S,C,D,T43078,C379,12.76
S,D,A,T43078,C379,9.57
S,D,D,T43078,C379,9.57
S,D,R,T43078,C379,5.93
S,D,U,T43078,C379,3.94
S,D,S,T43078,C379,6.8
S,D,H,T43078,C379,7.52
S,D,P,T43078,C379,9.57
S,A,H,T43078,C624,0.61
S,A,P,T43078,C624,0.81
S,A,A,T43078,C624,0.81
S,A,D,T43078,C624,0.81
S,A,R,T43078,C624,0.48
S,A,U,T43078,C624,0.18
S,A,S,T43078,C624,0.57
S,B,R,T43078,C624,0.36
S,B,S,T43078,C624,0.43
S,B,H,T43078,C624,0.46
S,B,P,T43078,C624,0.61
S,B,U,T43078,C624,0.13
S,B,A,T43078,C624,0.61
S,B,D,T43078,C624,0.61
S,C,U,T43078,C624,0.1
S,C,R,T43078,C624,0.27
S,C,S,T43078,C624,0.32
S,C,H,T43078,C624,0.34
S,C,P,T43078,C624,0.46
S,C,A,T43078,C624,0.46
S,C,D,T43078,C624,0.46
S,D,A,T43078,C624,0.34
S,D,D,T43078,C624,0.34
S,D,R,T43078,C624,0.2
S,D,U,T43078,C624,0.07
S,D,S,T43078,C624,0.24
S,D,H,T43078,C624,0.26
S,D,P,T43078,C624,0.34
S,A,H,T43078,C625,0.29
S,A,P,T43078,C625,0.38
S,A,A,T43078,C625,0.38
S,A,D,T43078,C625,0.38
S,A,R,T43078,C625,0.23
S,A,U,T43078,C625,0.08
S,A,S,T43078,C625,0.27
S,B,R,T43078,C625,0.17
S,B,S,T43078,C625,0.2
S,B,H,T43078,C625,0.22
S,B,P,T43078,C625,0.29
S,B,U,T43078,C625,0.06
S,B,A,T43078,C625,0.29
S,B,D,T43078,C625,0.29
S,C,U,T43078,C625,0.04
S,C,R,T43078,C625,0.13
S,C,S,T43078,C625,0.15
S,C,H,T43078,C625,0.16
S,C,P,T43078,C625,0.21
S,C,A,T43078,C625,0.21
S,C,D,T43078,C625,0.21
S,D,A,T43078,C625,0.16
S,D,D,T43078,C625,0.16
S,D,R,T43078,C625,0.09
S,D,U,T43078,C625,0.03
S,D,S,T43078,C625,0.11
